44831300;"Putty.";"24343000";"Putty."
44831400;"Grout.";"24344000";"Grout."
44832000;"Solvents.";"24350000";"Solvents."
44832100;"Paint stripper.";"24351000";"Paint stripper."
44832200;"Thinners.";"24352000";"Thinners."
44900000;"Stone for construction, limestone, gypsum and slate.";"/";"/"
44910000;"Stone for construction.";"14110000";"Stone for construction."
44911000;"Marble and calcarous building stone.";"14111000";"Marble and calcerous building stone."
44911100;"Marble.";"14111100";"Marble."
44911200;"Travertine.";"14111200";"Travertine."
44912000;"Miscellaneous building stone.";"14112000";"Miscellaneous building stone."
44912100;"Granite.";"14112100";"Granite."
44912200;"Sandstone.";"14112200";"Sandstone."
44912300;"Basalt.";"14112300";"Basalt."
44912400;"Kerbstones.";"14112400";"Kerbstones."
44920000;"Limestone, gypsum and chalk.";"14120000";"Limestone, gypsum and chalk."
44921000;"Limestone and gypsum.";"14121000";"Limestone and gypsum."
44921100;"Gypsum.";"14121100";"Gypsum."
44921200;"Lime.";"14121200";"Lime."
44921210;"Powdered lime.";"14121210";"Powdered lime."
44921300;"Limestone.";"14121300";"Limestone."
44922000;"Chalk and dolomite.";"14122000";"Chalk and dolomite."
44922100;"Chalk.";"14122100";"Chalk."
44922200;"Dolomite.";"14122200";"Dolomite."
44930000;"Slate.";"14130000";"Slate."
45000000;"Construction work.";"45000000";"Construction work."
45100000;"Site preparation work.";"45100000";"Site preparation work."
45110000;"Building demolition and wrecking work and earthmoving work.";"45110000";"Building demolition and wrecking work and earthmoving work."
45111000;"Demolition, site preparation and clearance work.";"45111000";"Demolition, site preparation and clearance work."
45111100;"Demolition work.";"45111100";"Demolition work."
45111200;"Site preparation and clearance work.";"45111200";"Site preparation and clearance work."
45111210;"Blasting and associated rock-removal work.";"45111210";"Blasting and associated rock-removal work."
45111211;"Blasting work.";"45111211";"Blasting work."
45111212;"Rock-removal work.";"45111212";"Rock-removal work."
45111213;"Site-clearance work.";"45111213";"Site-clearance work."
45111214;"Blast-clearing work.";"45111214";"Blast-clearing work."
45111220;"Scrub-removal work.";"45111220";"Scrub-removal work."
45111230;"Ground-stabilisation work.";"45111230";"Ground-stabilisation work."
45111240;"Ground-drainage work.";"45111240";"Ground-drainage work."
45111250;"Ground investigation work.";"45111250";"Ground investigation work."
45111260;"Site-preparation work for mining.";"45111260";"Site-preparation work for mining."
45111290;"Primary works for services.";"45111290";"Primary works for services."
45111291;"Site-development work.";"45111291";"Site-development work."
45111300;"Dismantling works.";"/";"/"
45111310;"Dismantling works for military installations.";"/";"/"
45111320;"Dismantling works for security installations.";"/";"/"
45112000;"Excavating and earthmoving work.";"45112000";"Excavating and earthmoving work."
45112100;"Trench-digging work.";"45112100";"Trench-digging work."
45112200;"Soil-stripping work.";"45112200";"Soil-stripping work."
45112210;"Topsoil-stripping work.";"45112210";"Topsoil-stripping work."
45112300;"Infill and land-reclamation work.";"45112300";"Infill and land-reclamation work."
45112310;"Infill work.";"45112310";"Infill work."
45112320;"Land-reclamation work.";"45112320";"Land-reclamation work."
45112330;"Site-reclamation work.";"45112330";"Site-reclamation work."
45112340;"Soil-decontamination work.";"45112340";"Soil-decontamination work."
45112350;"Reclamation of waste land.";"45112350";"Reclamation of waste land."
45112360;"Land rehabilitation work.";"/";"/"
45112400;"Excavating work.";"45112400";"Excavating work."
45112410;"Grave-digging work.";"45112410";"Grave-digging work."
45112420;"Basement excavation work.";"45112420";"Basement excavation work."
45112440;"Terracing of hillsides.";"45112440";"Terracing of hillsides."
45112441;"Terracing work.";"45112441";"Terracing work."
45112450;"Excavation work at archaeological sites.";"45112450";"Excavation work at archaeological sites."
45112500;"Earthmoving work.";"45112500";"Earthmoving work."
45112600;"Cut and fill.";"45112600";"Cut and fill."
45112700;"Landscaping work.";"45112700";"Landscaping work."
45112710;"Landscaping work for green areas.";"45112710";"Landscaping work for green areas."
45112711;"Landscaping work for parks.";"45112711";"Landscaping work for parks."
45112712;"Landscaping work for gardens.";"45112712";"Landscaping work for gardens."
45112713;"Landscaping work for roof gardens.";"45112713";"Landscaping work for roof gardens."
45112714;"Landscaping work for cemeteries.";"45112714";"Landscaping work for cemeteries."
45112720;"Landscaping work for sports grounds and recreational areas.";"45112720";"Landscaping work for sports grounds and recreational areas."
45112721;"Landscaping work for golf courses.";"45112721";"Landscaping work for golf courses."
45112722;"Landscaping work for riding areas.";"45112722";"Landscaping work for riding areas."
45112723;"Landscaping work for playgrounds.";"45112723";"Landscaping work for playgrounds."
45112730;"Landscaping work for roads and motorways.";"45112730";"Landscaping work for roads and motorways."
45112740;"Landscaping work for airports.";"45112740";"Landscaping work for airports."
45113000;"Siteworks.";"45113000";"Siteworks."
45120000;"Test drilling and boring work.";"45120000";"Test drilling and boring work."
45121000;"Test drilling work.";"45121000";"Test drilling work."
45122000;"Test boring work.";"45122000";"Test boring work."
45200000;"Works for complete or part construction and civil engineering work.";"45200000";"Works for complete or part construction and civil engineering work."
45210000;"Building construction work.";"45210000";"Building construction work."
45211000;"Construction work for multi-dwelling buildings and individual houses.";"45211000";"Construction work for multi-dwelling buildings and individual houses."
45211100;"Construction work for houses.";"45211100";"Construction work for houses."
45211200;"Sheltered housing construction work.";"45211200";"Sheltered housing."
45211300;"Houses construction work.";"45211300";"Houses."
45211310;"Bathrooms construction work.";"45211310";"Bathrooms."
45211320;"Porches construction work.";"45211320";"Porches."
45211340;"Multi-dwelling buildings construction work.";"45211340";"Multi-dwelling buildings."
45211341;"Flats construction work.";"45211341";"Flats."
45211350;"Multi-functional buildings construction work.";"45211350";"Multi-functional buildings."
45211360;"Urban development construction work.";"45211360";"Urban development."
45211370;"Construction works for saunas.";"/";"/"
45212000;"Construction work for buildings relating to leisure, sports, culture, lodging and restaurants.";"45212000";"Construction work for buildings relating to leisure, sports, culture, lodging and restaurants."
45212100;"Construction work of leisure facilities.";"45212100";"Construction work of leisure facilities."
45212110;"Leisure centre construction work.";"45212110";"Leisure centre."
45212120;"Theme park construction work.";"45212120";"Theme park."
45212130;"Amusement park construction work.";"45212130";"Amusement park."
45212140;"Recreation installation.";"45212140";"Recreation installation."
45212150;"Cinema construction work.";"45212150";"Cinema."
45212160;"Casino construction work.";"45212160";"Casino."
45212170;"Entertainment building construction work.";"45212170";"Entertainment building."
45212171;"Entertainment centre construction work.";"45212171";"Entertainment centre."
45212172;"Recreation centre construction work.";"45212172";"Recreation centre."
45212180;"Ticket offices construction work.";"45212180";"Ticket offices."
45212190;"Sun-protection works.";"45212190";"Sun-protection works."
45212200;"Construction work for sports facilities.";"45212200";"Construction work for sports facilities."
45212210;"Single-purpose sports facilities construction work.";"45212210";"Single-purpose sports facilities."
45212211;"Ice rink construction work.";"45212211";"Ice rink."
45212212;"Construction work for swimming pool.";"45212212";"Construction work for swimming pool."
45212213;"Sport markings works.";"/";"/"
45212220;"Multi-purpose sports facilities construction work.";"45212220";"Multi-purpose sports facilities."
45212221;"Construction work in connection with structures for sports ground.";"45212221";"Construction work in connection with structures for sports ground."
45212222;"Gymnasium construction work.";"45212222";"Gymnasium."
45212223;"Winter-sports facilities construction work.";"45212223";"Winter-sports facilities."
45212224;"Stadium construction work.";"45212224";"Stadium."
45212225;"Sports hall construction work.";"45212225";"Sports hall."
45212230;"Installation of changing rooms.";"/";"/"
45212290;"Repair and maintenance work in connection with sports facilities.";"45212290";"Repair and maintenance work in connection with sports facilities."
45212300;"Construction work for art and cultural buildings.";"45212300";"Construction work for art and cultural buildings."
45212310;"Construction work for buildings relating to exhibitions.";"45212310";"Construction work for buildings relating to exhibitions."
45212311;"Art gallery construction work.";"45212311";"Art gallery."
45212312;"Exhibition centre construction work.";"45212312";"Exhibition centre."
45212313;"Museum construction work.";"45212313";"Museum."
45212314;"Historical monument or memorial construction work.";"/";"/"
45212320;"Construction work for buildings relating to artistic performances.";"45212320";"Construction work for buildings relating to artistic performances."
45212321;"Auditorium construction work.";"45212321";"Auditorium."
45212322;"Theatre construction work.";"45212322";"Theatre."
45212330;"Library construction work.";"45212330";"Library."
45212331;"Multimedia library construction work.";"45212331";"Multimedia library."
45212340;"Lecture hall construction work.";"45212340";"Lecture hall."
45212350;"Buildings of particular historical or architectural interest.";"45212350";"Buildings of particular historical or architectural interest."
45212351;"Prehistoric monument construction work.";"45212351";"Prehistoric monument."
45212352;"Industrial monument construction work.";"45212352";"Industrial monument."
45212353;"Palace construction work.";"45212353";"Palace."
45212354;"Castle construction work.";"45212354";"Castle."
45212360;"Religious buildings construction work.";"45212360";"Religious buildings."
45212361;"Church construction work.";"45212361";"Church."
45212400;"Accommodation and restaurant buildings.";"45212400";"Accommodation and restaurant buildings."
45212410;"Construction work for lodging buildings.";"45212410";"Construction work for lodging buildings."
45212411;"Hotel construction work.";"45212411";"Hotel."
45212412;"Hostel construction work.";"45212412";"Hostel."
45212413;"Short-stay accommodation construction work.";"45212413";"Short-stay accommodation."
45212420;"Construction work for restaurants and similar facilities.";"45212420";"Construction work for restaurants and similar facilities."
45212421;"Restaurant construction work.";"45212421";"Restaurant."
45212422;"Canteen construction work.";"45212422";"Canteen."
45212423;"Cafeteria construction work.";"45212423";"Cafeteria."
45212500;"Kitchen or restaurant conversion.";"/";"/"
45212600;"Pavilion construction work.";"/";"/"
45213000;"Construction work for commercial buildings, warehouses and industrial buildings, buildings relating to transport.";"45213000";"Construction work for commercial buildings, warehouses and industrial buildings, buildings relating to transport."
45213100;"Construction work for commercial buildings.";"45213100";"Construction work for commercial buildings."
45213110;"Shop buildings construction work.";"45213110";"Shop buildings."
45213111;"Shopping centre construction work.";"45213111";"Shopping centre."
45213112;"Shop units construction work.";"45213112";"Shop units."
45213120;"Post office construction work.";"45213120";"Post office."
45213130;"Bank construction work.";"45213130";"Bank."
45213140;"Market construction work.";"45213140";"Market."
45213141;"Covered market construction work.";"45213141";"Covered market."
45213142;"Open-air market construction work.";"45213142";"Open-air market."
45213150;"Office block construction work.";"45213150";"Office block."
45213200;"Construction work for warehouses and industrial buildings.";"45213200";"Construction work for warehouses and industrial buildings."
45213210;"Cold-storage installations.";"45213210";"Cold-storage installations."
45213220;"Construction work for warehouses.";"45213220";"Construction work for warehouses."
45213221;"Warehouse stores construction work.";"45213221";"Warehouse stores."
45213230;"Abattoir construction work.";"45213230";"Abattoir."
45213240;"Agricultural buildings construction work.";"45213240";"Agricultural buildings."
45213241;"Barn construction work.";"45213241";"Barn."
45213242;"Cowsheds construction work.";"45213242";"Cowsheds."
45213250;"Construction work for industrial buildings.";"45213250";"Construction work for industrial buildings."
45213251;"Industrial units construction work.";"45213251";"Industrial units."
45213252;"Workshops construction work.";"45213252";"Workshops."
45213260;"Stores depot construction work.";"/";"/"
45213270;"Construction works for recycling station.";"/";"/"
45213280;"Construction works for compost facility.";"/";"/"
45213300;"Buildings associated with transport.";"45213300";"Buildings associated with transport."
45213310;"Construction work for buildings relating to road transport.";"45213310";"Construction work for buildings relating to road transport."
45213311;"Bus station construction work.";"45213311";"Bus station."
45213312;"Car park building construction work.";"45213312";"Car-park building."
45213313;"Service-area building construction work.";"45213313";"Service-area building."
45213314;"Bus garage construction work.";"45213314";"Bus garage."
45213315;"Bus-stop shelter construction work.";"/";"/"
45213316;"Installation works of walkways.";"/";"/"
45213320;"Construction work for buildings relating to railway transport.";"45213320";"Construction work for buildings relating to railway transport."
45213321;"Railway station construction work.";"45213321";"Railway station."
45213322;"Rail terminal building construction work.";"45213322";"Rail terminal building."
45213330;"Construction work for buildings relating to air transport.";"45213330";"Construction work for buildings relating to air transport."
45213331;"Airport buildings construction work.";"45213331";"Airport buildings."
45213332;"Airport control tower construction work.";"45213332";"Airport control tower."
45213333;"Installation works of airport check-in counters.";"/";"/"
45213340;"Construction work for buildings relating to water transport.";"45213340";"Construction work for buildings relating to water transport."
45213341;"Ferry terminal building construction work.";"45213341";"Ferry terminal building."
45213342;"Ro-Ro terminal construction work.";"45213342";"Ro-Ro terminal."
45213350;"Construction work for buildings relating to various means of transport.";"45213350";"Construction work for buildings relating to various means of transport."
45213351;"Maintenance hangar construction work.";"45213351";"Maintenance hangar."
45213352;"Service depot construction work.";"45213352";"Service depot."
45213353;"Installation works of passenger boarding bridges.";"/";"/"
45213400;"Installation of staff rooms.";"/";"/"
45214000;"Construction work for buildings relating to education and research.";"45214000";"Construction work for buildings relating to education and research."
45214100;"Construction work for kindergarten buildings.";"45214100";"Construction work for kindergarten buildings."
45214200;"Construction work for school buildings.";"45214200";"Construction work for school buildings."
45214210;"Primary school construction work.";"45214210";"Primary school."
